country,date,policy
Poland,7/2/2021,1
Poland,7/3/2021,1
Poland,7/4/2021,1
Poland,7/5/2021,1
Poland,7/6/2021,1
Poland,7/7/2021,1
Poland,7/8/2021,1
Poland,7/9/2021,1
Poland,7/10/2021,1
Poland,7/11/2021,1
Poland,7/12/2021,1
Poland,7/13/2021,1
Poland,7/14/2021,1
Poland,7/15/2021,1
Poland,7/16/2021,1
Poland,7/17/2021,1
Poland,7/18/2021,1
Poland,7/19/2021,1
Poland,7/20/2021,1
Poland,7/21/2021,1
Poland,7/22/2021,1
Poland,7/23/2021,1
Poland,7/24/2021,1
Poland,7/25/2021,1
Poland,7/26/2021,1
Poland,7/27/2021,1
Poland,7/28/2021,1
Poland,7/29/2021,1
Poland,7/30/2021,1
Poland,7/31/2021,1
Poland,8/1/2021,1
Poland,8/2/2021,1
Poland,8/3/2021,1
Poland,8/4/2021,1
Poland,8/5/2021,1
Poland,8/6/2021,1
Poland,8/7/2021,1
Poland,8/8/2021,1
Poland,8/9/2021,1
Poland,8/10/2021,1
Poland,8/11/2021,1
Poland,8/12/2021,1
Poland,8/13/2021,1
Poland,8/14/2021,1
Poland,8/15/2021,1
Poland,8/16/2021,1
Poland,8/17/2021,1
Poland,8/18/2021,1
Poland,8/19/2021,1
Poland,8/20/2021,1
Poland,8/21/2021,1
Poland,8/22/2021,1
Poland,8/23/2021,1
Poland,8/24/2021,1
Poland,8/25/2021,1
Poland,8/26/2021,1
Poland,8/27/2021,1
Poland,8/28/2021,1
Poland,8/29/2021,1
Poland,8/30/2021,1
Poland,8/31/2021,1
Poland,9/1/2021,1
Poland,9/2/2021,1
Poland,9/3/2021,1
Poland,9/4/2021,1
Poland,9/5/2021,1
Poland,9/6/2021,1
Poland,9/7/2021,1
Poland,9/8/2021,1
Poland,9/9/2021,1
Poland,9/10/2021,1
Poland,9/11/2021,1
Poland,9/12/2021,1
Poland,9/13/2021,1
Poland,9/14/2021,1
Poland,9/15/2021,1
Poland,9/16/2021,1
Poland,9/17/2021,1
Poland,9/18/2021,1
Poland,9/19/2021,1
Poland,9/20/2021,1
Poland,9/21/2021,1
Poland,9/22/2021,1
Poland,9/23/2021,1
Poland,9/24/2021,1
Poland,9/25/2021,1
Poland,9/26/2021,1
Poland,9/27/2021,1
Poland,9/28/2021,1
Poland,9/29/2021,1
Poland,9/30/2021,1
Poland,10/1/2021,1
Poland,10/2/2021,1
Poland,10/3/2021,1
Poland,10/4/2021,1
Poland,10/5/2021,1
Poland,10/6/2021,1
Poland,10/7/2021,1
Poland,10/8/2021,1
Poland,10/9/2021,1
Poland,10/10/2021,1
Poland,10/11/2021,1
Poland,10/12/2021,1
Poland,10/13/2021,1
Poland,10/14/2021,1
Poland,10/15/2021,1
Poland,10/16/2021,1
Poland,10/17/2021,1
Poland,10/18/2021,1
Poland,10/19/2021,1
Poland,10/20/2021,1
Poland,10/21/2021,1
Poland,10/22/2021,1
Poland,10/23/2021,1
Poland,10/24/2021,1
Poland,10/25/2021,1
Poland,10/26/2021,1
Poland,10/27/2021,1
Poland,10/28/2021,1
Poland,10/29/2021,1
Poland,10/30/2021,1
Poland,10/31/2021,1
Poland,11/1/2021,1
Poland,11/2/2021,1
Poland,11/3/2021,1
Poland,11/4/2021,1
Poland,11/5/2021,1
Poland,11/6/2021,1
Poland,11/7/2021,1
Poland,11/8/2021,1
Poland,11/9/2021,1
Poland,11/10/2021,1
Poland,11/11/2021,1
Poland,11/12/2021,1
Poland,11/13/2021,1
Poland,11/14/2021,1
Poland,11/15/2021,1
Poland,11/16/2021,1
Poland,11/17/2021,1
Poland,11/18/2021,1
Poland,11/19/2021,1
Poland,11/20/2021,1
Poland,11/21/2021,1
Poland,11/22/2021,1
Poland,11/23/2021,1
Poland,11/24/2021,1
Poland,11/25/2021,1
Poland,11/26/2021,1
Poland,11/27/2021,1
Poland,11/28/2021,1
Poland,11/29/2021,1
Poland,11/30/2021,1
Poland,12/1/2021,1
Poland,12/2/2021,1
Poland,12/3/2021,1
Poland,12/4/2021,1
Poland,12/5/2021,1
Poland,12/6/2021,1
Poland,12/7/2021,1
Poland,12/8/2021,1
Poland,12/9/2021,1
Poland,12/10/2021,1
Poland,12/11/2021,1
Poland,12/12/2021,1
Poland,12/13/2021,1
Poland,12/14/2021,1
Poland,12/15/2021,1
Poland,12/16/2021,1
Poland,12/17/2021,1
Poland,12/18/2021,1
Poland,12/19/2021,1
Poland,12/20/2021,1
Poland,12/21/2021,1
Poland,12/22/2021,1
Poland,12/23/2021,1
Poland,12/24/2021,1
Poland,12/25/2021,1
Poland,12/26/2021,1
Poland,12/27/2021,1
Poland,12/28/2021,1
Poland,12/29/2021,1
Poland,12/30/2021,0
Poland,12/31/2021,0
Spain,1/1/2020,0
Spain,1/2/2020,0
Spain,1/3/2020,0
Spain,1/4/2020,0
Spain,1/5/2020,0
Spain,1/6/2020,0
Spain,1/7/2020,0
Spain,1/8/2020,0
Spain,1/9/2020,0
Spain,1/10/2020,0
Spain,1/11/2020,0
Spain,1/12/2020,0
Spain,1/13/2020,0
Spain,1/14/2020,0
Spain,1/15/2020,0
Spain,1/16/2020,0
Spain,1/17/2020,0
Spain,1/18/2020,0
Spain,1/19/2020,0
Spain,1/20/2020,0
Spain,1/21/2020,0
Spain,1/22/2020,0
Spain,1/23/2020,0
Spain,1/24/2020,0
Spain,1/25/2020,0
Spain,1/26/2020,0
Spain,1/27/2020,0
Spain,1/28/2020,0
Spain,1/29/2020,0
Spain,1/30/2020,0
Spain,1/31/2020,0
Spain,2/1/2020,0
Spain,2/2/2020,0
Spain,2/3/2020,0
Spain,2/4/2020,0
Spain,2/5/2020,0
Spain,2/6/2020,0
Spain,2/7/2020,0
Spain,2/8/2020,0
Spain,2/9/2020,0
Spain,2/10/2020,0
Spain,2/11/2020,0
Spain,2/12/2020,0
Spain,2/13/2020,0
Spain,2/14/2020,0
Spain,2/15/2020,0
Spain,2/16/2020,0
Spain,2/17/2020,0
Spain,2/18/2020,0
Spain,2/19/2020,0
Spain,2/20/2020,0
Spain,2/21/2020,0
Spain,2/22/2020,0
Spain,2/23/2020,0
Spain,2/24/2020,0
Spain,2/25/2020,0
Spain,2/26/2020,0
Spain,2/27/2020,0
Spain,2/28/2020,0
Spain,2/29/2020,0
Spain,3/1/2020,0
Spain,3/2/2020,0
Spain,3/3/2020,0
Spain,3/4/2020,0
Spain,3/5/2020,0
Spain,3/6/2020,0
Spain,3/7/2020,0
Spain,3/8/2020,0
Spain,3/9/2020,0
Spain,3/10/2020,0
Spain,3/11/2020,0
Spain,3/12/2020,0
Spain,3/13/2020,0
Spain,3/14/2020,2
Spain,3/15/2020,2
Spain,3/16/2020,2
Spain,3/17/2020,2
Spain,3/18/2020,2
Spain,3/19/2020,2
Spain,3/20/2020,2
Spain,3/21/2020,2
Spain,3/22/2020,2
Spain,3/23/2020,2
Spain,3/24/2020,2
Spain,3/25/2020,2
Spain,3/26/2020,2
Spain,3/27/2020,2
Spain,3/28/2020,2
Spain,3/29/2020,2
Spain,3/30/2020,2
Spain,3/31/2020,2
Spain,4/1/2020,2
Spain,4/2/2020,2
Spain,4/3/2020,2
Spain,4/4/2020,2
Spain,4/5/2020,2
Spain,4/6/2020,2
Spain,4/7/2020,2
Spain,4/8/2020,2
Spain,4/9/2020,2
Spain,4/10/2020,2
Spain,4/11/2020,2
Spain,4/12/2020,2
Spain,4/13/2020,2
Spain,4/14/2020,2
Spain,4/15/2020,2
Spain,4/16/2020,2
Spain,4/17/2020,2
Spain,4/18/2020,2
Spain,4/19/2020,2
Spain,4/20/2020,2
Spain,4/21/2020,2
Spain,4/22/2020,2
Spain,4/23/2020,2
Spain,4/24/2020,2
Spain,4/25/2020,2
Spain,4/26/2020,2
Spain,4/27/2020,2
Spain,4/28/2020,2
Spain,4/29/2020,2
Spain,4/30/2020,2
Spain,5/1/2020,2
Spain,5/2/2020,2
Spain,5/3/2020,2
Spain,5/4/2020,2
Spain,5/5/2020,2
Spain,5/6/2020,2
Spain,5/7/2020,2
Spain,5/8/2020,2
Spain,5/9/2020,2
Spain,5/10/2020,2
Spain,5/11/2020,2
Spain,5/12/2020,2
Spain,5/13/2020,2
Spain,5/14/2020,2
Spain,5/15/2020,2
Spain,5/16/2020,2
Spain,5/17/2020,2
Spain,5/18/2020,2
Spain,5/19/2020,2
Spain,5/20/2020,2
Spain,5/21/2020,2
Spain,5/22/2020,2
Spain,5/23/2020,2
Spain,5/24/2020,2
Spain,5/25/2020,2
Spain,5/26/2020,2
Spain,5/27/2020,1
Spain,5/28/2020,1
Spain,5/29/2020,1
Spain,5/30/2020,1
Spain,5/31/2020,1
Spain,6/1/2020,1
Spain,6/2/2020,1
Spain,6/3/2020,1
Spain,6/4/2020,1
Spain,6/5/2020,1
Spain,6/6/2020,1
Spain,6/7/2020,1
Spain,6/8/2020,1
Spain,6/9/2020,1
Spain,6/10/2020,1
Spain,6/11/2020,1
Spain,6/12/2020,1
Spain,6/13/2020,1
Spain,6/14/2020,1
Spain,6/15/2020,1
Spain,6/16/2020,1
Spain,6/17/2020,1
Spain,6/18/2020,1
Spain,6/19/2020,1
Spain,6/20/2020,1
Spain,6/21/2020,0
Spain,6/22/2020,0
Spain,6/23/2020,0
Spain,6/24/2020,0
Spain,6/25/2020,0
Spain,6/26/2020,0
Spain,6/27/2020,0
Spain,6/28/2020,0
Spain,6/29/2020,0
Spain,6/30/2020,0
Spain,7/1/2020,0
Spain,7/2/2020,0
Spain,7/3/2020,0
Spain,7/4/2020,1
Spain,7/5/2020,1
Spain,7/6/2020,1
Spain,7/7/2020,1
Spain,7/8/2020,1
Spain,7/9/2020,1
Spain,7/10/2020,1
Spain,7/11/2020,1
Spain,7/12/2020,1
Spain,7/13/2020,1
Spain,7/14/2020,1
Spain,7/15/2020,2
Spain,7/16/2020,2
Spain,7/17/2020,2
Spain,7/18/2020,2
Spain,7/19/2020,2
Spain,7/20/2020,2
Spain,7/21/2020,2
Spain,7/22/2020,2
Spain,7/23/2020,2
Spain,7/24/2020,2
Spain,7/25/2020,2
Spain,7/26/2020,2
Spain,7/27/2020,2
Spain,7/28/2020,2
Spain,7/29/2020,2
Spain,7/30/2020,2
Spain,7/31/2020,2
Spain,8/1/2020,2
Spain,8/2/2020,2
Spain,8/3/2020,2
Spain,8/4/2020,2
Spain,8/5/2020,2
Spain,8/6/2020,2
Spain,8/7/2020,2
Spain,8/8/2020,2
Spain,8/9/2020,2
Spain,8/10/2020,1
Spain,8/11/2020,1
Spain,8/12/2020,1
Spain,8/13/2020,1
Spain,8/14/2020,1
Spain,8/15/2020,1
Spain,8/16/2020,1
Spain,8/17/2020,1
Spain,8/18/2020,1
Spain,8/19/2020,1
Spain,8/20/2020,1
Spain,8/21/2020,1
Spain,8/22/2020,1
Spain,8/23/2020,1
Spain,8/24/2020,1
Spain,8/25/2020,1
Spain,8/26/2020,1
Spain,8/27/2020,1
Spain,8/28/2020,1
Spain,8/29/2020,1
Spain,8/30/2020,1
Spain,8/31/2020,1
Spain,9/1/2020,1
Spain,9/2/2020,1
Spain,9/3/2020,1
Spain,9/4/2020,1
Spain,9/5/2020,1
Spain,9/6/2020,1
Spain,9/7/2020,1
Spain,9/8/2020,1
Spain,9/9/2020,1
Spain,9/10/2020,1
Spain,9/11/2020,1
Spain,9/12/2020,1
Spain,9/13/2020,1
Spain,9/14/2020,1
Spain,9/15/2020,1
Spain,9/16/2020,1
Spain,9/17/2020,1
Spain,9/18/2020,1
Spain,9/19/2020,1
Spain,9/20/2020,1
Spain,9/21/2020,1
Spain,9/22/2020,1
Spain,9/23/2020,1
Spain,9/24/2020,1
Spain,9/25/2020,1
Spain,9/26/2020,1
Spain,9/27/2020,1
Spain,9/28/2020,1
Spain,9/29/2020,1
Spain,9/30/2020,1
Spain,10/1/2020,1
Spain,10/2/2020,1
Spain,10/3/2020,1
Spain,10/4/2020,1
Spain,10/5/2020,1
Spain,10/6/2020,1
Spain,10/7/2020,1
Spain,10/8/2020,1
Spain,10/9/2020,1
Spain,10/10/2020,1
Spain,10/11/2020,1
Spain,10/12/2020,1
Spain,10/13/2020,1
Spain,10/14/2020,1
Spain,10/15/2020,1
Spain,10/16/2020,1
Spain,10/17/2020,1
Spain,10/18/2020,1
Spain,10/19/2020,1
Spain,10/20/2020,1
Spain,10/21/2020,1
Spain,10/22/2020,1
Spain,10/23/2020,1
Spain,10/24/2020,1
Spain,10/25/2020,2
Spain,10/26/2020,2
Spain,10/27/2020,2
Spain,10/28/2020,2
Spain,10/29/2020,2
Spain,10/30/2020,2
Spain,10/31/2020,2
Spain,11/1/2020,2
Spain,11/2/2020,2
Spain,11/3/2020,2
Spain,11/4/2020,2
Spain,11/5/2020,2
Spain,11/6/2020,2
Spain,11/7/2020,2
Spain,11/8/2020,2
Spain,11/9/2020,2
Spain,11/10/2020,2
Spain,11/11/2020,2
Spain,11/12/2020,2
Spain,11/13/2020,2
Spain,11/14/2020,2
Spain,11/15/2020,2
Spain,11/16/2020,2
Spain,11/17/2020,2
Spain,11/18/2020,2
Spain,11/19/2020,2
Spain,11/20/2020,2
Spain,11/21/2020,2
Spain,11/22/2020,2
Spain,11/23/2020,2
Spain,11/24/2020,2
Spain,11/25/2020,2
Spain,11/26/2020,2
Spain,11/27/2020,2
Spain,11/28/2020,2
Spain,11/29/2020,2
Spain,11/30/2020,2
Spain,12/1/2020,2
Spain,12/2/2020,2
Spain,12/3/2020,2
Spain,12/4/2020,2
Spain,12/5/2020,2
Spain,12/6/2020,2
Spain,12/7/2020,2
Spain,12/8/2020,2
Spain,12/9/2020,2
Spain,12/10/2020,2
Spain,12/11/2020,2
Spain,12/12/2020,2
Spain,12/13/2020,2
Spain,12/14/2020,2
Spain,12/15/2020,2
Spain,12/16/2020,2
Spain,12/17/2020,2
Spain,12/18/2020,2
Spain,12/19/2020,2
Spain,12/20/2020,2
Spain,12/21/2020,2
Spain,12/22/2020,2
Spain,12/23/2020,2
Spain,12/24/2020,2
Spain,12/25/2020,2
Spain,12/26/2020,2
Spain,12/27/2020,2
Spain,12/28/2020,2
Spain,12/29/2020,2
Spain,12/30/2020,2
Spain,12/31/2020,2
Spain,1/1/2021,2
Spain,1/2/2021,2
Spain,1/3/2021,2
Spain,1/4/2021,2
Spain,1/5/2021,2
Spain,1/6/2021,2
Spain,1/7/2021,2
Spain,1/8/2021,2
Spain,1/9/2021,2
Spain,1/10/2021,2
Spain,1/11/2021,2
Spain,1/12/2021,2
Spain,1/13/2021,2
Spain,1/14/2021,2
Spain,1/15/2021,2
Spain,1/16/2021,2
Spain,1/17/2021,2
Spain,1/18/2021,2
Spain,1/19/2021,2
Spain,1/20/2021,2
Spain,1/21/2021,2
Spain,1/22/2021,2
Spain,1/23/2021,2
Spain,1/24/2021,2
Spain,1/25/2021,2
Spain,1/26/2021,2
Spain,1/27/2021,2
Spain,1/28/2021,2
Spain,1/29/2021,2
Spain,1/30/2021,2
Spain,1/31/2021,2
Spain,2/1/2021,2
Spain,2/2/2021,2
Spain,2/3/2021,2
Spain,2/4/2021,2
Spain,2/5/2021,2
Spain,2/6/2021,2
Spain,2/7/2021,2
Spain,2/8/2021,2
Spain,2/9/2021,2
Spain,2/10/2021,2
Spain,2/11/2021,2
Spain,2/12/2021,2
Spain,2/13/2021,2
Spain,2/14/2021,2
Spain,2/15/2021,2
Spain,2/16/2021,2
Spain,2/17/2021,2
Spain,2/18/2021,2
Spain,2/19/2021,2
Spain,2/20/2021,2
Spain,2/21/2021,2
Spain,2/22/2021,2
Spain,2/23/2021,2
Spain,2/24/2021,2
Spain,2/25/2021,2
Spain,2/26/2021,2
Spain,2/27/2021,2
Spain,2/28/2021,2
Spain,3/1/2021,2
Spain,3/2/2021,2
Spain,3/3/2021,2
Spain,3/4/2021,2
Spain,3/5/2021,2
Spain,3/6/2021,2
Spain,3/7/2021,2
Spain,3/8/2021,2
Spain,3/9/2021,2
Spain,3/10/2021,2
Spain,3/11/2021,2
Spain,3/12/2021,2
Spain,3/13/2021,2
Spain,3/14/2021,2
Spain,3/15/2021,2
Spain,3/16/2021,2
Spain,3/17/2021,2
Spain,3/18/2021,2
Spain,3/19/2021,2
Spain,3/20/2021,2
Spain,3/21/2021,2
Spain,3/22/2021,2
Spain,3/23/2021,2
Spain,3/24/2021,2
Spain,3/25/2021,2
Spain,3/26/2021,2
Spain,3/27/2021,2
Spain,3/28/2021,2
Spain,3/29/2021,2
Spain,3/30/2021,2
Spain,3/31/2021,2
Spain,4/1/2021,2
Spain,4/2/2021,2
Spain,4/3/2021,2
Spain,4/4/2021,2
Spain,4/5/2021,2
Spain,4/6/2021,2
Spain,4/7/2021,2
Spain,4/8/2021,2
Spain,4/9/2021,2
Spain,4/10/2021,2
Spain,4/11/2021,2
Spain,4/12/2021,2
Spain,4/13/2021,2
Spain,4/14/2021,2
Spain,4/15/2021,2
Spain,4/16/2021,2
Spain,4/17/2021,2
Spain,4/18/2021,2
Spain,4/19/2021,2
Spain,4/20/2021,2
Spain,4/21/2021,2
Spain,4/22/2021,2
Spain,4/23/2021,2
Spain,4/24/2021,2
Spain,4/25/2021,2
Spain,4/26/2021,2
Spain,4/27/2021,2
Spain,4/28/2021,2
Spain,4/29/2021,2
Spain,4/30/2021,2
Spain,5/1/2021,2
Spain,5/2/2021,2
Spain,5/3/2021,2
Spain,5/4/2021,2
Spain,5/5/2021,2
Spain,5/6/2021,2
Spain,5/7/2021,2
Spain,5/8/2021,2
Spain,5/9/2021,2
Spain,5/10/2021,2
Spain,5/11/2021,2
Spain,5/12/2021,2
Spain,5/13/2021,2
Spain,5/14/2021,2
Spain,5/15/2021,2
Spain,5/16/2021,2
Spain,5/17/2021,2
Spain,5/18/2021,2
Spain,5/19/2021,2
Spain,5/20/2021,2
Spain,5/21/2021,2
Spain,5/22/2021,2
Spain,5/23/2021,2
Spain,5/24/2021,2
Spain,5/25/2021,2
Spain,5/26/2021,2
Spain,5/27/2021,2
Spain,5/28/2021,2
Spain,5/29/2021,2
Spain,5/30/2021,2
Spain,5/31/2021,2
Spain,6/1/2021,2
Spain,6/2/2021,2
Spain,6/3/2021,2
Spain,6/4/2021,2
Spain,6/5/2021,2
Spain,6/6/2021,2
Spain,6/7/2021,2
Spain,6/8/2021,1
Spain,6/9/2021,1
Spain,6/10/2021,1
Spain,6/11/2021,1
Spain,6/12/2021,1
Spain,6/13/2021,1
Spain,6/14/2021,1
Spain,6/15/2021,1
Spain,6/16/2021,1
Spain,6/17/2021,1
Spain,6/18/2021,1
Spain,6/19/2021,1
Spain,6/20/2021,1
Spain,6/21/2021,1
Spain,6/22/2021,1
Spain,6/23/2021,1
Spain,6/24/2021,1
Spain,6/25/2021,1
Spain,6/26/2021,1
Spain,6/27/2021,1
Spain,6/28/2021,1
Spain,6/29/2021,1
Spain,6/30/2021,1
Spain,7/1/2021,1
Spain,7/2/2021,1
Spain,7/3/2021,1
Spain,7/4/2021,1
Spain,7/5/2021,1
Spain,7/6/2021,1
Spain,7/7/2021,1
Spain,7/8/2021,1
Spain,7/9/2021,1
Spain,7/10/2021,1
Spain,7/11/2021,1
Spain,7/12/2021,1
Spain,7/13/2021,1
Spain,7/14/2021,1
Spain,7/15/2021,1
Spain,7/16/2021,1
Spain,7/17/2021,2
Spain,7/18/2021,2
Spain,7/19/2021,2
Spain,7/20/2021,2
Spain,7/21/2021,2
Spain,7/22/2021,2
Spain,7/23/2021,2
Spain,7/24/2021,2
Spain,7/25/2021,2
Spain,7/26/2021,2
Spain,7/27/2021,2
Spain,7/28/2021,2
Spain,7/29/2021,2
Spain,7/30/2021,2
Spain,7/31/2021,2
Spain,8/1/2021,2
Spain,8/2/2021,2
Spain,8/3/2021,2
Spain,8/4/2021,2
Spain,8/5/2021,2
Spain,8/6/2021,2
Spain,8/7/2021,2
Spain,8/8/2021,2
Spain,8/9/2021,2
Spain,8/10/2021,2
Spain,8/11/2021,2
Spain,8/12/2021,2
Spain,8/13/2021,2
Spain,8/14/2021,2
Spain,8/15/2021,2
Spain,8/16/2021,2
Spain,8/17/2021,2
Spain,8/18/2021,2
Spain,8/19/2021,2
Spain,8/20/2021,2
Spain,8/21/2021,2
Spain,8/22/2021,2
Spain,8/23/2021,2
Spain,8/24/2021,2
Spain,8/25/2021,2
Spain,8/26/2021,2
Spain,8/27/2021,2
Spain,8/28/2021,2
Spain,8/29/2021,2
Spain,8/30/2021,2
Spain,8/31/2021,2
Spain,9/1/2021,2
Spain,9/2/2021,2
Spain,9/3/2021,2
Spain,9/4/2021,2
Spain,9/5/2021,2
Spain,9/6/2021,2
Spain,9/7/2021,2
Spain,9/8/2021,2
Spain,9/9/2021,2
Spain,9/10/2021,2
Spain,9/11/2021,2
Spain,9/12/2021,2
Spain,9/13/2021,2
Spain,9/14/2021,2
Spain,9/15/2021,0
Spain,9/16/2021,0
Spain,9/17/2021,0
Spain,9/18/2021,0
Spain,9/19/2021,0
Spain,9/20/2021,0
Spain,9/21/2021,0
Spain,9/22/2021,0
Spain,9/23/2021,0
Spain,9/24/2021,0
Spain,9/25/2021,0
Spain,9/26/2021,0
Spain,9/27/2021,0
Spain,9/28/2021,0
Spain,9/29/2021,0
Spain,9/30/2021,0
Spain,10/1/2021,0
Spain,10/2/2021,0
Spain,10/3/2021,0
Spain,10/4/2021,0
Spain,10/5/2021,0
Spain,10/6/2021,0
Spain,10/7/2021,0
Spain,10/8/2021,0
Spain,10/9/2021,0
Spain,10/10/2021,0
Spain,10/11/2021,0
Spain,10/12/2021,0
Spain,10/13/2021,0
Spain,10/14/2021,0
Spain,10/15/2021,0
Spain,10/16/2021,0
Spain,10/17/2021,0
Spain,10/18/2021,0
Spain,10/19/2021,0
Spain,10/20/2021,0
Spain,10/21/2021,0
Spain,10/22/2021,0
Spain,10/23/2021,0
Spain,10/24/2021,0
Spain,10/25/2021,0
Spain,10/26/2021,0
Spain,10/27/2021,0
Spain,10/28/2021,0
Spain,10/29/2021,0
Spain,10/30/2021,0
Spain,10/31/2021,0
Spain,11/1/2021,0
Spain,11/2/2021,0
Spain,11/3/2021,0
Spain,11/4/2021,0
Spain,11/5/2021,0
Spain,11/6/2021,0
Spain,11/7/2021,0
Spain,11/8/2021,0
Spain,11/9/2021,0
Spain,11/10/2021,0
Spain,11/11/2021,0
Spain,11/12/2021,0
Spain,11/13/2021,0
Spain,11/14/2021,0
Spain,11/15/2021,0
Spain,11/16/2021,0
Spain,11/17/2021,0
Spain,11/18/2021,0
Spain,11/19/2021,0
Spain,11/20/2021,0
Spain,11/21/2021,0
Spain,11/22/2021,0
Spain,11/23/2021,0
Spain,11/24/2021,0
Spain,11/25/2021,0
Spain,11/26/2021,0
Spain,11/27/2021,0
Spain,11/28/2021,0
Spain,11/29/2021,0
Spain,11/30/2021,0
Spain,12/1/2021,0
Spain,12/2/2021,0
Spain,12/3/2021,0
Spain,12/4/2021,0
Spain,12/5/2021,0
Spain,12/6/2021,0
Spain,12/7/2021,0
Spain,12/8/2021,0
Spain,12/9/2021,0
Spain,12/10/2021,0
Spain,12/11/2021,0
Spain,12/12/2021,1
Spain,12/13/2021,1
Spain,12/14/2021,1
Spain,12/15/2021,1
Spain,12/16/2021,1
Spain,12/17/2021,1
Spain,12/18/2021,1
Spain,12/19/2021,1
Spain,12/20/2021,1
Spain,12/21/2021,1
Spain,12/22/2021,1
Spain,12/23/2021,1
Spain,12/24/2021,1
Spain,12/25/2021,1
Spain,12/26/2021,1
Spain,12/27/2021,1
Spain,12/28/2021,1
Spain,12/29/2021,1
Spain,12/30/2021,1
Spain,12/31/2021,1
